Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-04-30,Burn,1,Individual,-9999,mg_L,N/A,,0.669322709,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-04-30,Burn,1,Individual,1.610869565,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-03,Burn,1,Individual,-9999,mg_L,N/A,,0.585657371,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-07,Burn,1,Individual,-9999,mg_L,N/A,,0.507968127,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-07,Burn,1,Individual,-9999,mg_L,N/A,,0.499003984,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-10,Burn,1,Individual,1.180434783,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-15,Burn,1,Individual,-9999,mg_L,N/A,,0.427290837,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-17,Burn,1,Individual,1.095652174,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-22,Burn,1,Individual,-9999,mg_L,N/A,,0.34063745,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-23,Burn,1,Individual,1.330434783,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-29,Burn,1,Individual,-9999,mg_L,N/A,,0.334661355,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-05-29,Burn,1,Individual,1.27173913,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-03,Burn,1,Individual,1.343478261,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-06,Burn,1,Individual,-9999,mg_L,N/A,,0.268924303,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-07,Burn,1,Individual,1.023913043,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-10,Burn,1,Individual,-9999,mg_L,N/A,,0.271912351,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-12,Burn,1,Individual,1.115217391,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-16,Burn,1,Individual,-9999,mg_L,N/A,,0.256972112,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-17,Burn,1,Individual,0.997826087,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-21,Burn,1,Individual,1.12826087,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-23,Burn,1,Individual,-9999,mg_L,N/A,,0.170318725,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-06-28,Burn,1,Individual,0.847826087,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-01,Burn,1,Individual,-9999,mg_L,N/A,,0.253984064,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-04,Burn,1,Individual,1.226086957,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-09,Burn,1,Individual,-9999,mg_L,N/A,,0.24501992,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-09,Burn,1,Individual,0.919565217,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-12,Burn,1,Individual,-9999,mg_L,N/A,,0.155378486,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-12,Burn,1,Individual,0.834782609,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-19,Burn,1,Individual,0.854347826,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-21,Burn,1,Individual,-9999,mg_L,N/A,,0.125498008,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-24,Burn,1,Individual,-9999,mg_L,N/A,,0.164342629,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-27,Burn,1,Individual,0.834782609,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-28,Burn,1,Individual,0.873913043,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-07-30,Burn,1,Individual,-9999,mg_L,N/A,,0.239043825,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-08-02,Burn,1,Individual,-9999,mg_L,N/A,,0.179282869,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-08-04,Burn,1,Individual,0.873913043,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-08-12,Burn,1,Individual,-9999,mg_L,N/A,,0.176294821,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-08-21,Burn,1,Individual,-9999,mg_L,N/A,,0.164342629,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-09-06,Burn,1,Individual,-9999,mg_L,N/A,,0.152390438,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-09-24,Burn,1,Individual,-9999,mg_L,N/A,,0.295816733,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-10-08,Burn,1,Individual,0.6,mg_L,N/A,,-9999,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
Mast & Clow; 2008,10.1002/hyp.7121,Control_Reference_vs_Impact,48.418961,-113.696178,9640,ha,Site_1,Dfc,Coal,  2004-10-29,Burn,1,Individual,-9999,mg_L,N/A,,0.19123506,mg_L,N/A,N/A,Figure 4,I got exact coordinates from Hampton et al. 2022. The Fish and Macdonald data I also got from Hampton. This appears to just be post burn data but the literature has pre_burn data as well. Do we event want to use this? Data from figure 4 was extracted using the digitizer tool. 
