Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2002,Unburn,0,IndividualSample,,,,,0.110441767,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2002,Unburn,0,IndividualSample,,,,,0.180722892,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2002,Unburn,0,IndividualSample,,,,,0.602409639,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2002,Unburn,0,IndividualSample,,,,,0.732931727,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2002,Unburn,0,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2002,Unburn,0,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.070281124,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.050200803,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.200803213,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.230923695,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.220883534,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.110441767,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.110441767,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2003,Unburn,1,IndividualSample,,,,,0.060240964,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.090361446,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.040160643,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.16064257,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.271084337,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.281124498,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.261044177,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.200803213,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.130522088,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.130522088,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.130522088,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2004,Unburn,2,IndividualSample,,,,,0.180722892,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.170682731,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.16064257,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.291164659,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.291164659,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.120481928,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.180722892,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.070281124,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2005,Unburn,3,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.230923695,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.16064257,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.240963855,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.180722892,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.090361446,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.120481928,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_1,2006,Unburn,4,IndividualSample,,,,,0.130522088,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.120481928,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,-0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.060240964,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.110441767,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.100401606,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2001,Unburn,Pre,IndividualSample,,,,,0.070281124,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.180722892,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2002,Unburn,0,IndividualSample,,,,,0.040160643,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.040160643,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.050200803,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.040160643,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2003,Unburn,1,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.060240964,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.060240964,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.070281124,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.120481928,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,-0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.050200803,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.040160643,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2004,Unburn,2,IndividualSample,,,,,0.050200803,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.020080321,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.090361446,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.090361446,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.070281124,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.060240964,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.040160643,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.030120482,mg_N_L,,,Figure 5,
Rhoades et al. 2011,10.1046/10.1071/WF09086j.1365-2427.2003.01066.x,Control_Reference_vs_Impact_Pre_Post,,,Control,Dfb,Unburn_2,2005,Unburn,3,IndividualSample,,,,,0.010040161,mg_N_L,,,Figure 5,
