Study_ID,DOI,Design_Control_Burn_Pre_Post,Latitude,Longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,6/9/78,Burn,0,Individual,,,,,6.147931259,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,6/14/78,Burn,0,Individual,,,,,13.75007787,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,6/21/78,Burn,0,Individual,,,,,13.67354022,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,6/28/78,Burn,0,Individual,,,,,29.44029618,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,7/3/78,Burn,0,Individual,,,,,23.38314214,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,7/13/78,Burn,0,Individual,,,,,28.19077454,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,7/22/78,Burn,0,Individual,,,,,30.83755329,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,7/28/78,Burn,0,Individual,,,,,8.360403336,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,8/3/78,Burn,0,Individual,,,,,9.937434921,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,8/7/78,Burn,0,Individual,,,,,15.91449143,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,8/11/78,Burn,0,Individual,,,,,12.59311339,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,8/24/78,Burn,0,Individual,,,,,10.26316492,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,8/31/78,Burn,0,Individual,,,,,10.19018716,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,9/11/78,Burn,0,Individual,,,,,11.16737716,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,10/16/78,Burn,0,Individual,,,,,5.886279291,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,11/2/78,Burn,0,Individual,,,,,4.613618362,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,11/24/78,Burn,0,Individual,,,,,2.741115848,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,12/4/78,Burn,0,Individual,,,,,2.094995684,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,1/2/79,Burn,1,Individual,,,,,3.424614864,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,2/12/79,Burn,1,Individual,,,,,2.997427979,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,2/23/79,Burn,1,Individual,,,,,6.7068341,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
"Neary & Currier, 1982",pdf,Control_Reference_vs_Impact,34.920959,-83.0922,218,ha,Site_1,Cfa,Wash Branch,3/23/79,Burn,1,Individual,,,,,20.61354716,mg_N_L,,,"Figure_3, Data extracted from Hampton et al. 2022",
