Study_ID,DOI,Design (Control/Burn; Pre/Post),Latitude,Longitude,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/26/13,Burn,3,IndividualSample,1.715176631,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/18/13,Burn,3,IndividualSample,1.787424284,mg_C_L,,,0.31875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/10/13,Burn,3,IndividualSample,2.238972118,mg_C_L,,,0.50625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/5/13,Burn,3,IndividualSample,2.798891432,mg_C_L,,,1.333333333,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/29/13,Burn,3,IndividualSample,3.431058399,mg_C_L,,,1.78125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/22/13,Burn,3,IndividualSample,4.18965876,mg_C_L,,,2.175438596,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/14/13,Burn,3,IndividualSample,6.537707495,mg_C_L,,,4.701754386,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/10/13,Burn,3,IndividualSample,7.74785569,mg_C_L,,,0.4125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/5/13,Burn,3,IndividualSample,5.237249734,mg_C_L,,,0.58125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/28/13,Burn,3,IndividualSample,5.634611828,mg_C_L,,,0.178125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/22/13,Burn,3,IndividualSample,3.412996486,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/8/13,Burn,3,IndividualSample,1.660990891,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/21/13,Burn,3,IndividualSample,1.137195404,mg_C_L,,,0.05625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,1/23/13,Burn,3,IndividualSample,0.920452444,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,11/1/12,Burn,2,IndividualSample,1.191381144,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,9/20/12,Burn,2,IndividualSample,1.353938364,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,8/15/12,Burn,2,IndividualSample,1.624867064,mg_C_L,,,0.3,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/31/12,Burn,2,IndividualSample,3.286563092,mg_C_L,,,0.628125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/25/12,Burn,2,IndividualSample,2.383467425,mg_C_L,,,0.346875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/17/12,Burn,2,IndividualSample,2.816953345,mg_C_L,,,0.9,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/10/12,Burn,2,IndividualSample,4.713454247,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/7/12,Burn,2,IndividualSample,5.381745041,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/7/12,Burn,2,IndividualSample,5.598488001,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/7/12,Burn,2,IndividualSample,5.887478615,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/7/12,Burn,2,IndividualSample,8.524517964,mg_C_L,,,0.553125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/2/12,Burn,2,IndividualSample,1.426186017,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/27/12,Burn,2,IndividualSample,1.408124104,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/20/12,Burn,2,IndividualSample,1.335876451,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/13/12,Burn,2,IndividualSample,1.335876451,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/6/12,Burn,2,IndividualSample,1.335876451,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/30/12,Burn,2,IndividualSample,1.444247931,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/23/12,Burn,2,IndividualSample,1.552619411,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/16/12,Burn,2,IndividualSample,1.642928978,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/8/12,Burn,2,IndividualSample,1.570681324,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/2/12,Burn,2,IndividualSample,1.823548111,mg_C_L,,,0.1875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/25/12,Burn,2,IndividualSample,2.112538725,mg_C_L,,,2.035087719,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/19/12,Burn,2,IndividualSample,2.040291071,mg_C_L,,,1.425,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/12/12,Burn,2,IndividualSample,2.473776992,mg_C_L,,,0.31875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/5/12,Burn,2,IndividualSample,2.455715078,mg_C_L,,,0.159375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/21/12,Burn,2,IndividualSample,1.968043418,mg_C_L,,,0.225,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/9/12,Burn,2,IndividualSample,1.335876451,mg_C_L,,,0.05625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,2/8/12,Burn,2,IndividualSample,1.209443057,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,12/30/11,Burn,1,IndividualSample,1.372000277,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,11/28/11,Burn,1,IndividualSample,1.372000277,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/31/11,Burn,1,IndividualSample,1.534557498,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/19/11,Burn,1,IndividualSample,1.516495584,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/3/11,Burn,1,IndividualSample,1.679052804,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,9/21/11,Burn,1,IndividualSample,1.372000277,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,9/15/11,Burn,1,IndividualSample,2.094476811,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,9/7/11,Burn,1,IndividualSample,3.033696306,mg_C_L,,,0.140625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,8/24/11,Burn,1,IndividualSample,1.769362371,mg_C_L,,,0.253125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,8/11/11,Burn,1,IndividualSample,1.660990891,mg_C_L,,,4.701754386,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,8/3/11,Burn,1,IndividualSample,2.022229158,mg_C_L,,,0.5625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/25/11,Burn,1,IndividualSample,1.697114718,mg_C_L,,,9.473684211,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/19/11,Burn,1,IndividualSample,2.419591252,mg_C_L,,,5.263157895,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/14/11,Burn,1,IndividualSample,2.455715078,mg_C_L,,,5.543859649,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/13/11,Burn,1,IndividualSample,5.237249734,mg_C_L,,,9.473684211,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/13/11,Burn,1,IndividualSample,7.061502982,mg_C_L,,,0.853125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/10/11,Burn,1,IndividualSample,11.91489362,mg_C_L,,,0.084375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/10/11,Burn,1,IndividualSample,29.78723404,mg_C_L,,,0.2625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/9/11,Burn,1,IndividualSample,2.202848291,mg_C_L,,,2.877192982,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/9/11,Burn,1,IndividualSample,20.42553191,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/9/11,Burn,1,IndividualSample,28.08510638,mg_C_L,,,0.309375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/7/11,Burn,1,IndividualSample,1.606805151,mg_C_L,,,0.684375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/7/11,Burn,1,IndividualSample,6.447397929,mg_C_L,,,1.678125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,7/4/11,Burn,1,IndividualSample,24.68085106,mg_C_L,,,0.234375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/27/11,Burn,1,IndividualSample,1.913857678,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/13/11,Burn,1,IndividualSample,2.546024645,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/9/11,Burn,1,IndividualSample,3.178191612,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/6/11,Burn,1,IndividualSample,3.485244139,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,6/1/11,Burn,1,IndividualSample,3.86454432,mg_C_L,,,0.13125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/28/11,Burn,1,IndividualSample,4.496711287,mg_C_L,,,0.290625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/24/11,Burn,1,IndividualSample,5.128878254,mg_C_L,,,0.20625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/19/11,Burn,1,IndividualSample,3.990977713,mg_C_L,,,0.140625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/18/11,Burn,1,IndividualSample,3.665863273,mg_C_L,,,0.31875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/16/11,Burn,1,IndividualSample,3.105943959,mg_C_L,,,0.215625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/13/11,Burn,1,IndividualSample,2.997572479,mg_C_L,,,0.525,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/9/11,Burn,1,IndividualSample,2.943386739,mg_C_L,,,0.459375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,5/3/11,Burn,1,IndividualSample,2.798891432,mg_C_L,,,0.271875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/28/11,Burn,1,IndividualSample,2.708581865,mg_C_L,,,0.140625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/22/11,Burn,1,IndividualSample,2.708581865,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/18/11,Burn,1,IndividualSample,2.004167245,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/17/11,Burn,1,IndividualSample,2.383467425,mg_C_L,,,0.225,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/16/11,Burn,1,IndividualSample,1.787424284,mg_C_L,,,0.01875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/12/11,Burn,1,IndividualSample,1.617977528,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/6/11,Burn,1,IndividualSample,1.707865169,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,4/2/11,Burn,1,IndividualSample,1.438202247,mg_C_L,,,0.046875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/28/11,Burn,1,IndividualSample,1.213483146,mg_C_L,,,0.159375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/24/11,Burn,1,IndividualSample,1.213483146,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/19/11,Burn,1,IndividualSample,1.393258427,mg_C_L,,,0.01875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/13/11,Burn,1,IndividualSample,1.123595506,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/11/11,Burn,1,IndividualSample,1.123595506,mg_C_L,,,0.075,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/8/11,Burn,1,IndividualSample,1.123595506,mg_C_L,,,0.075,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/4/11,Burn,1,IndividualSample,1.258426966,mg_C_L,,,0.09375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,3/1/11,Burn,1,IndividualSample,1.213483146,mg_C_L,,,0.13125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,2/8/11,Burn,1,IndividualSample,1.213483146,mg_C_L,,,0.1125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,1/5/11,Burn,1,IndividualSample,1.528089888,mg_C_L,,,0.1875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/12/10,Burn,0,,2.292134831,mg_C_L,,,0.103125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/12/10,Burn,0,IndividualSample,2.651685393,mg_C_L,,,0.028125,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/12/10,Burn,0,IndividualSample,2.876404494,mg_C_L,,,0.225,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/12/10,Burn,0,IndividualSample,3.325842697,mg_C_L,,,0.196875,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/11/10,Burn,0,IndividualSample,3.011235955,mg_C_L,,,0.20625,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/11/10,Burn,0,IndividualSample,3.146067416,mg_C_L,,,0.225,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,10/11/10,Burn,0,IndividualSample,4.134831461,mg_C_L,,,0.159375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_1,Cfb,DS1,9/30/10,Burn,0,,2.06741573,mg_C_L,,,0.0375,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,12/15/13,Burn,3,IndividualSample,2.09592176,mg_C_L,,,3.783625731,mg_L,,,Figure 3,
Murphy et al. 2015,10.1088/1748-9326/10/8/084007,Control_Reference_vs_Impact,,,Site_2,Cfb,DS2,11/6/13,Burn,3,IndividualSample,2.69413233,mg_C_L,,,2.159194282,mg_L,,,Figure 3,
