Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.98182057,-150.821,8.708154502,km,Control,Dwc,BS.14,  2017-07-30,Unburn,10,Individual,1141.463274,um,N/A,N/A,0.1634,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.98182057,-150.821,8.708154502,km,Control,Dwc,BS.14,  2017-08-31,Unburn,10,Individual,1475.351145,um,N/A,N/A,0.1678,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.98182057,-150.821,8.708154502,km,Control,Dwc,BS.14,  2018-06-05,Unburn,11,Individual,870.6759806,um,N/A,N/A,0.3637,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.98182057,-150.821,8.708154502,km,Control,Dwc,BS.14,  2018-07-20,Unburn,11,Individual,1272.115697,um,N/A,N/A,0.1228,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.98182057,-150.821,8.708154502,km,Control,Dwc,BS.14,  2018-08-25,Unburn,11,Individual,1205.39741,um,N/A,N/A,0.1081,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.99096849,-150.832,43.64823415,km,Control,Dwc,BS.15,  2017-06-09,Unburn,10,Individual,733.6791361,um,N/A,N/A,0.0447,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.99096849,-150.832,43.64823415,km,Control,Dwc,BS.15,  2017-07-30,Unburn,10,Individual,1228.888504,um,N/A,N/A,0.0594,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.99096849,-150.832,43.64823415,km,Control,Dwc,BS.15,  2017-08-31,Unburn,10,Individual,1206.424272,um,N/A,N/A,0.1155,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.99096849,-150.832,43.64823415,km,Control,Dwc,BS.15,  2018-06-05,Unburn,11,Individual,940.9528171,um,N/A,N/A,0.1522,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.99096849,-150.832,43.64823415,km,Control,Dwc,BS.15,  2018-07-20,Unburn,11,Individual,1173.842213,um,N/A,N/A,0.258,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.99096849,-150.832,43.64823415,km,Control,Dwc,BS.15,  2018-08-25,Unburn,11,Individual,1103.516032,um,N/A,N/A,0.0737,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.993103,-150.844,23.79363417,km,Control,Dwc,BS.16,  2017-07-30,Unburn,10,Individual,1376.947359,um,N/A,N/A,0.0623,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.993103,-150.844,23.79363417,km,Control,Dwc,BS.16,  2017-08-31,Unburn,10,Individual,1467.025236,um,N/A,N/A,0.0809,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.993103,-150.844,23.79363417,km,Control,Dwc,BS.16,  2018-06-05,Unburn,11,Individual,884.8203685,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.993103,-150.844,23.79363417,km,Control,Dwc,BS.16,  2018-07-20,Unburn,11,Individual,1409.38219,um,N/A,N/A,0.2131,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.993103,-150.844,23.79363417,km,Control,Dwc,BS.16,  2018-08-25,Unburn,11,Individual,1367.419606,um,N/A,N/A,0.1168,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.09786483,-150.807,22.31600534,km,Site_3,Dwc,BS.19,  2017-06-09,Burn,10,Individual,897.533033,um,N/A,N/A,0.0365,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.09786483,-150.807,22.31600534,km,Site_3,Dwc,BS.19,  2017-07-30,Burn,10,Individual,1259.205317,um,N/A,N/A,0.0991,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.09786483,-150.807,22.31600534,km,Site_3,Dwc,BS.19,  2017-08-31,Burn,10,Individual,1108.178541,um,N/A,N/A,0.9391,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.09786483,-150.807,22.31600534,km,Site_3,Dwc,BS.19,  2018-06-05,Burn,11,Individual,914.3278355,um,N/A,N/A,0.1435,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.09786483,-150.807,22.31600534,km,Site_3,Dwc,BS.19,  2018-07-20,Burn,11,Individual,1282.550837,um,N/A,N/A,0.0449,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.09786483,-150.807,22.31600534,km,Site_3,Dwc,BS.19,  2018-08-25,Burn,11,Individual,1214.888946,um,N/A,N/A,0.0834,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.788693,-150.629,43.98011725,km,Control,Dwc,BS.2,  2017-07-30,Unburn,10,Individual,943.3255347,um,N/A,N/A,1.1789,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.788693,-150.629,43.98011725,km,Control,Dwc,BS.2,  2017-08-31,Unburn,10,Individual,895.0352602,um,N/A,N/A,0.967,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.788693,-150.629,43.98011725,km,Control,Dwc,BS.2,  2018-06-05,Unburn,11,Individual,814.8155395,um,N/A,N/A,0.3077,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.788693,-150.629,43.98011725,km,Control,Dwc,BS.2,  2018-07-20,Unburn,11,Individual,962.6138915,um,N/A,N/A,0.6238,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,68.788693,-150.629,43.98011725,km,Control,Dwc,BS.2,  2018-08-25,Unburn,11,Individual,779.9711924,um,N/A,N/A,1.5039,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.10971014,-150.863,3.777037842,km,Control,Dwc,BS.20,  2017-06-09,Unburn,10,Individual,1057.390493,um,N/A,N/A,0.0394,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.10971014,-150.863,3.777037842,km,Control,Dwc,BS.20,  2017-07-30,Unburn,10,Individual,1883.167638,um,N/A,N/A,0.0922,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.10971014,-150.863,3.777037842,km,Control,Dwc,BS.20,  2018-06-05,Unburn,11,Individual,1017.238546,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.10971014,-150.863,3.777037842,km,Control,Dwc,BS.20,  2018-07-20,Unburn,11,Individual,1690.104102,um,N/A,N/A,0.3327,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.10971014,-150.863,3.777037842,km,Control,Dwc,BS.20,  2018-08-25,Unburn,11,Individual,1540.237732,um,N/A,N/A,0.2365,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.11102593,-150.856,21.19338989,km,Control,Dwc,BS.21,  2017-06-09,Unburn,10,Individual,755.9925733,um,N/A,N/A,0.0376,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.11102593,-150.856,21.19338989,km,Control,Dwc,BS.21,  2017-07-30,Unburn,10,Individual,1924.950253,um,N/A,N/A,0.0675,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.11102593,-150.856,21.19338989,km,Control,Dwc,BS.21,  2018-06-05,Unburn,11,Individual,937.0741922,um,N/A,N/A,0.1104,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.11102593,-150.856,21.19338989,km,Control,Dwc,BS.21,  2018-07-20,Unburn,11,Individual,1643.812045,um,N/A,N/A,0.2327,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.11102593,-150.856,21.19338989,km,Control,Dwc,BS.21,  2018-08-25,Unburn,11,Individual,1559.387324,um,N/A,N/A,0.0455,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.12400656,-150.803,57.88065711,km,Site_4,Dwc,BS.22,  2017-06-09,Burn,10,Individual,1130.658496,um,N/A,N/A,0.0373,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.140172,-150.816,57.88065711,km,Site_4,Dwc,BS.22,  2017-07-30,Burn,10,Individual,1964.082027,um,N/A,N/A,0.4625,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.140172,-150.816,57.88065711,km,Site_4,Dwc,BS.22,  2018-06-05,Burn,11,Individual,966.6185984,um,N/A,N/A,0.6018,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.140172,-150.816,57.88065711,km,Site_4,Dwc,BS.22,  2018-07-20,Burn,11,Individual,1604.541506,um,N/A,N/A,0.6988,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.140172,-150.816,57.88065711,km,Site_4,Dwc,BS.22,  2018-08-25,Burn,11,Individual,1652.55425,um,N/A,N/A,2.8689,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.21417841,-150.894,1.514418117,km,Site_5,Dwc,BS.24,  2017-06-09,Burn,10,Individual,868.3923502,um,N/A,N/A,0.0288,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.21417841,-150.894,1.514418117,km,Site_5,Dwc,BS.24,  2017-07-30,Burn,10,Individual,-9999,um,N/A,N/A,-9999,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.21417841,-150.894,1.514418117,km,Site_5,Dwc,BS.24,  2018-06-05,Burn,11,Individual,861.8279534,um,N/A,N/A,2.1545,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.21417841,-150.894,1.514418117,km,Site_5,Dwc,BS.24,  2018-07-20,Burn,11,Individual,1661.018925,um,N/A,N/A,0.428,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.21417841,-150.894,1.514418117,km,Site_5,Dwc,BS.24,  2018-08-25,Burn,11,Individual,1462.168455,um,N/A,N/A,0.1719,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
Abbott et al. 2021,10.1111/gcb.15507,Control_Reference_vs_Impact,69.22634558,-150.913,4.142731515,km,Site_6,Dwc,BS.25,  2017-06-09,Burn,10,Individual,1192.270226,um,N/A,N/A,7.2071,um,N/A,N/A,supplemental,"Data manually extracted from supplemental. The units of these values are incorrect! DOC/NO3 is in uM. This paper just compares unburned and burned. So is it fair to separate these by site and then compare them to the unburned sites as the ""Control""."
