Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-04-28,Burn,0,Individual,2.6,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-02,Burn,0,Individual,2.7,mg_C_L,,,0.002258065,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-09,Burn,0,Individual,2.8,mg_C_L,,,0.018064516,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-11,Burn,0,Individual,3.2,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-12,Burn,0,Individual,3.1,mg_C_L,,,0.047419355,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-13,Burn,0,Individual,2.8,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-16,Burn,0,Individual,2.9,mg_C_L,,,0.009032258,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-18,Burn,0,Individual,3.9,mg_C_L,,,0.038387097,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-18,Burn,0,Individual,3.6,mg_C_L,,,0.04516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-18,Burn,0,Individual,3.8,mg_C_L,,,0.051935484,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-18,Burn,0,Individual,3.9,mg_C_L,,,0.049677419,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-18,Burn,0,Individual,4,mg_C_L,,,0.063225806,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-18,Burn,0,Individual,4,mg_C_L,,,0.101612903,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-19,Burn,0,Individual,4,mg_C_L,,,0.119677419,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-24,Burn,0,Individual,5.1,mg_C_L,,,0.067741935,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-05-27,Burn,0,Individual,4.4,mg_C_L,,,0.027096774,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-06-01,Burn,0,Individual,3.7,mg_C_L,,,0.029354839,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-06-06,Burn,0,Individual,3.4,mg_C_L,,,0.063225806,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-06-09,Burn,0,Individual,3.2,mg_C_L,,,0.027096774,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-06-13,Burn,0,Individual,2.5,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-06-20,Burn,0,Individual,3.8,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-06-27,Burn,0,Individual,1.8,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-06,Burn,0,Individual,1.5,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-07,Burn,0,Individual,25,mg_C_L,,,0.602903226,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-07,Burn,0,Individual,71.06,mg_C_L,,,2.077419355,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-07,Burn,0,Individual,33.5,mg_C_L,,,1.23516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-07,Burn,0,Individual,6.4,mg_C_L,,,0.153548387,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-08,Burn,0,Individual,2.1,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-13,Burn,0,Individual,7,mg_C_L,,,0.191935484,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-13,Burn,0,Individual,27.6,mg_C_L,,,2.097741935,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-13,Burn,0,Individual,20.9,mg_C_L,,,1.171935484,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-13,Burn,0,Individual,5.2,mg_C_L,,,0.377096774,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-13,Burn,0,Individual,29.2,mg_C_L,,,2.142903226,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-13,Burn,0,Individual,12.5,mg_C_L,,,1.02516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-14,Burn,0,Individual,2.4,mg_C_L,,,0.124193548,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-18,Burn,0,Individual,2.4,mg_C_L,,,0.056451613,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-07-25,Burn,0,Individual,1.6,mg_C_L,,,0.031612903,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-08-03,Burn,0,Individual,1.9,mg_C_L,,,0.018064516,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-08-11,Burn,0,Individual,1.6,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-08-24,Burn,0,Individual,1.7,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-09-07,Burn,1,Individual,3,mg_C_L,,,0.020322581,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-09-15,Burn,1,Individual,2,mg_C_L,,,0.009032258,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-09-21,Burn,1,Individual,1.3,mg_C_L,,,0.020322581,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-10-03,Burn,1,Individual,1.6,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-10-19,Burn,1,Individual,1.5,mg_C_L,,,0.015806452,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-10-31,Burn,1,Individual,1.5,mg_C_L,,,0.011290323,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-11-28,Burn,1,Individual,1.32,mg_C_L,,,0.049677419,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2011-12-30,Burn,1,Individual,1.29,mg_C_L,,,0.033870968,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-02-08,Burn,2,Individual,1.15,mg_C_L,,,0.07,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-03-09,Burn,2,Individual,1.3,mg_C_L,,,0.320645161,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-03-21,Burn,2,Individual,1.91,mg_C_L,,,0.462903226,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-04-05,Burn,2,Individual,2.42,mg_C_L,,,0.040645161,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-04-12,Burn,2,Individual,2.39,mg_C_L,,,0.018064516,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-04-18,Burn,2,Individual,1.98,mg_C_L,,,0.018064516,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-04-25,Burn,2,Individual,2.02,mg_C_L,,,0.015806452,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-05-02,Burn,2,Individual,1.74,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-05-08,Burn,2,Individual,1.5,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-05-16,Burn,2,Individual,1.55,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-05-23,Burn,2,Individual,1.47,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-05-30,Burn,2,Individual,1.37,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-06-06,Burn,2,Individual,1.35,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-06-13,Burn,2,Individual,1.38,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-06-20,Burn,2,Individual,1.42,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-06-27,Burn,2,Individual,1.4,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-02,Burn,2,Individual,1.32,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-07,Burn,2,Individual,8.48,mg_C_L,,,0.135483871,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-07,Burn,2,Individual,5.5,mg_C_L,,,0.121935484,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-07,Burn,2,Individual,5.81,mg_C_L,,,0.203225807,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-08,Burn,2,Individual,5.7,mg_C_L,,,0.076774194,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-11,Burn,2,Individual,4.67,mg_C_L,,,0.07,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-18,Burn,2,Individual,2.79,mg_C_L,,,0.018064516,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-25,Burn,2,Individual,2.34,mg_C_L,,,0.018064516,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-07-31,Burn,2,Individual,3.16,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-08-15,Burn,2,Individual,1.61,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-09-20,Burn,2,Individual,1.28,mg_C_L,,,0.004516129,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2012-11-01,Burn,2,Individual,1.15,mg_C_L,,,0.006119355,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2013-01-24,Burn,3,Individual,0.86,mg_C_L,,,0.038387097,mg_N_L,,,Figure_3,
Murphy et al. 2018,10.1029/2017JG004349,Control_Reference_vs_Impact,40.039046,-105.393878,3700,ha,Site_1,Cfb,DS1,2013-03-21,Burn,3,Individual,1.07,mg_C_L,,,0.130967742,mg_N_L,,,Figure_3,
