Study_ID,response_var,Climate,year,Xe1,Xe2,Xe3,Xe4,Xe5,Xc,Xc2,Xc34,Xc345,Biome,Effect_size_pair,Effect_size,Time_Since_Fire
Murphy et al. 2018,DOC_Interp,Cfb,2011,0.093361831219,0.062964824121,0.04682284115,0,0,0.098215649063,-9999,-9999,-9999,Temperate,lnR2,-0.4445893385858684,1
Murphy et al. 2018,DOC_Interp,Cfb,2011,0.093361831219,0.062964824121,0.04682284115,0,0,0.098215649063,-9999,-9999,-9999,Temperate,lnR3,-0.7407944191354492,1
Murphy et al. 2018,DOC_Interp,Cfb,2012,0.060065864184,0.0597368,0.054989540412,0,0,0.088564522711,-9999,-9999,-9999,Temperate,lnR1,-0.38828966000204806,2
Murphy et al. 2018,DOC_Interp,Cfb,2012,0.060065864184,0.0597368,0.054989540412,0,0,0.088564522711,-9999,-9999,-9999,Temperate,lnR2,-0.3937831106491182,2
Murphy et al. 2018,DOC_Interp,Cfb,2012,0.060065864184,0.0597368,0.054989540412,0,0,0.088564522711,-9999,-9999,-9999,Temperate,lnR3,-0.4765883637323496,2
Murphy et al. 2018,DOC_Interp,Cfb,2013,0.095246510247,0.075150980392,0.059762282092,0,0,0.131864313293,-9999,-9999,-9999,Temperate,lnR1,-0.32530508879706954,3
Murphy et al. 2018,DOC_Interp,Cfb,2013,0.095246510247,0.075150980392,0.059762282092,0,0,0.131864313293,-9999,-9999,-9999,Temperate,lnR2,-0.5622743023903091,3
Murphy et al. 2018,DOC_Interp,Cfb,2013,0.095246510247,0.075150980392,0.059762282092,0,0,0.131864313293,-9999,-9999,-9999,Temperate,lnR3,-0.791398736593358,3
Murphy et al. 2018,DOC_Interp,Cfb,2014,0.096533490012,0.069068181818,0.056334658972,0,0,0.145291253987,-9999,-9999,-9999,Temperate,lnR1,-0.4088503810757387,4
Murphy et al. 2018,DOC_Interp,Cfb,2014,0.096533490012,0.069068181818,0.056334658972,0,0,0.145291253987,-9999,-9999,-9999,Temperate,lnR2,-0.7436462169744601,4
Murphy et al. 2018,DOC_Interp,Cfb,2014,0.096533490012,0.069068181818,0.056334658972,0,0,0.145291253987,-9999,-9999,-9999,Temperate,lnR3,-0.9474304179449325,4
Murphy et al. 2018,DOC_Interp,Cfb,2015,0.081027027027,0,0.068860652026,0,0,0.122059202059,-9999,-9999,-9999,Temperate,lnR1,-0.40972342379205395,5
Murphy et al. 2018,DOC_Interp,Cfb,2015,0.081027027027,0,0.068860652026,0,0,0.122059202059,-9999,-9999,-9999,Temperate,lnR3,-0.5724212630801281,5
Murphy et al. 2018,NO3_Interp,Cfb,2011,0.002240004981,0.001732014915,8.17641377e-4,0,0,9.7731862e-4,-9999,-9999,-9999,Temperate,lnR1,0.8294206488524755,1
Murphy et al. 2018,NO3_Interp,Cfb,2011,0.002240004981,0.001732014915,8.17641377e-4,0,0,9.7731862e-4,-9999,-9999,-9999,Temperate,lnR2,0.5722279808623211,1
Murphy et al. 2018,NO3_Interp,Cfb,2011,0.002240004981,0.001732014915,8.17641377e-4,0,0,9.7731862e-4,-9999,-9999,-9999,Temperate,lnR3,-0.17838889360923504,1
Murphy et al. 2018,NO3_Interp,Cfb,2012,5.14385353e-4,0.002356154841,0.002409795001,0,0,3.80986808e-4,-9999,-9999,-9999,Temperate,lnR1,0.30020794871244855,2
Murphy et al. 2018,NO3_Interp,Cfb,2012,5.14385353e-4,0.002356154841,0.002409795001,0,0,3.80986808e-4,-9999,-9999,-9999,Temperate,lnR2,1.8220215147429628,2
Murphy et al. 2018,NO3_Interp,Cfb,2012,5.14385353e-4,0.002356154841,0.002409795001,0,0,3.80986808e-4,-9999,-9999,-9999,Temperate,lnR3,1.8445322111856752,2
Murphy et al. 2018,NO3_Interp,Cfb,2013,0.004155656897,0.00573592663,0.003888093658,0,0,0.00149665796,-9999,-9999,-9999,Temperate,lnR1,1.0212359180683244,3
Murphy et al. 2018,NO3_Interp,Cfb,2013,0.004155656897,0.00573592663,0.003888093658,0,0,0.00149665796,-9999,-9999,-9999,Temperate,lnR2,1.343514716374663,3
Murphy et al. 2018,NO3_Interp,Cfb,2013,0.004155656897,0.00573592663,0.003888093658,0,0,0.00149665796,-9999,-9999,-9999,Temperate,lnR3,0.9546843796026324,3
Murphy et al. 2018,NO3_Interp,Cfb,2014,0.001469997354,0.002167741938,0.001818983287,0,0,0.001393995688,-9999,-9999,-9999,Temperate,lnR1,0.053086381712291734,4
Murphy et al. 2018,NO3_Interp,Cfb,2014,0.001469997354,0.002167741938,0.001818983287,0,0,0.001393995688,-9999,-9999,-9999,Temperate,lnR2,0.44151182512793885,4
Murphy et al. 2018,NO3_Interp,Cfb,2014,0.001469997354,0.002167741938,0.001818983287,0,0,0.001393995688,-9999,-9999,-9999,Temperate,lnR3,0.266103492401649,4
Murphy et al. 2018,NO3_Interp,Cfb,2015,9.28993511e-4,0,0.003099279178,0,0,3.09987413e-4,-9999,-9999,-9999,Temperate,lnR1,1.0975700604303595,5
Murphy et al. 2018,NO3_Interp,Cfb,2015,9.28993511e-4,0,0.003099279178,0,0,3.09987413e-4,-9999,-9999,-9999,Temperate,lnR3,2.3023931467806626,5
Neary & Currier; 1982,NO3_Interp,Cfa,1978,7.014789724332,0,0,0,0,1.396196178069,-9999,-9999,-9999,Temperate,lnR1,1.6142692147868094,0
Oliver et al. 2012,NO3_Interp,Csb,2008,0.018154771384,0.015018294458,0.001285229461,0,0,0.011028034764,-9999,-9999,-9999,Temperate,lnR1,0.49849276683706284,1
Oliver et al. 2012,NO3_Interp,Csb,2008,0.018154771384,0.015018294458,0.001285229461,0,0,0.011028034764,-9999,-9999,-9999,Temperate,lnR2,0.3088284429943236,1
Oliver et al. 2012,NO3_Interp,Csb,2008,0.018154771384,0.015018294458,0.001285229461,0,0,0.011028034764,-9999,-9999,-9999,Temperate,lnR3,-2.149503374218826,1
Rhea et al. 2021,DOC_Interp,Dfc,2017,0.914209604407,0,0,0,0,0.629351882784,-9999,-9999,-9999,Cold,lnR1,0.373369339281858,>10
Rhea et al. 2021,NO3_Interp,Dfc,2017,0.014153110943,0,0,0,0,9.38201484e-4,-9999,-9999,-9999,Cold,lnR1,2.7137250058904736,>10
Tiedemann; 1973,NO3_Interp,Dsb,1971,4.4541993e-5,0,0,0,0,8.299325e-6,-9999,-9999,-9999,Cold,lnR1,1.6802582209293349,1
Uzun et al. 2020,DOC_Interp,Csa,2016,0.001720921428,0.004347429364,0,0,0,0.079368885457,-9999,-9999,-9999,Temperate,lnR1,-3.8312465592976586,1
Uzun et al. 2020,DOC_Interp,Csa,2016,0.001720921428,0.004347429364,0,0,0,0.079368885457,-9999,-9999,-9999,Temperate,lnR2,-2.9045217010172695,1
Uzun et al. 2020,DOC_Interp,Csa,2017,0.001340724721,0.002649087724,0,0,0,0.042504949348,-9999,-9999,-9999,Temperate,lnR1,-3.456410220066445,2
Uzun et al. 2020,DOC_Interp,Csa,2017,0.001340724721,0.002649087724,0,0,0,0.042504949348,-9999,-9999,-9999,Temperate,lnR2,-2.7754051987626407,2
Uzun et al. 2020,NO3_Interp,Csa,2016,0,2.1343672e-5,0,0,0,1.1829744e-5,-9999,-9999,-9999,Temperate,lnR2,0.5901382644412065,1
Uzun et al. 2020,NO3_Interp,Csa,2017,8.4982703e-5,1.33989697e-4,0,0,0,8.60187323e-4,-9999,-9999,-9999,Temperate,lnR1,-2.314702441305707,2
Uzun et al. 2020,NO3_Interp,Csa,2017,8.4982703e-5,1.33989697e-4,0,0,0,8.60187323e-4,-9999,-9999,-9999,Temperate,lnR2,-1.8593872740354676,2
Wagner et al. 2015,DOC_Interp,Dfb,2013,0.007058322779,0.005990519061,0,0,0,0.010687837532,-9999,-9999,-9999,Cold,lnR1,-0.4148989591378723,1
Wagner et al. 2015,DOC_Interp,Dfb,2013,0.007058322779,0.005990519061,0,0,0,0.010687837532,-9999,-9999,-9999,Cold,lnR2,-0.5789283527416493,1
Hauer & Spencer 1998,NO3_Interp,Dfc,1993,0,0,0,1.19590183e-4,0,0,0,-9999,1.8019245e-5,Cold,lnR4,1.8926304027966063,5
Hickenbottom et al. 2023,DOC_Interp,Csb,2021,0.07965887315,0,0,0,0,0.075073429407,0,-9999,0,Temperate,lnR1,0.05928673857815165,0
Hickenbottom et al. 2023,DOC_Interp,Csb,2022,0.044596732004,0.001641157868,0,0,0,0.056473043666,0.001244658712,-9999,0,Temperate,lnR1,-0.23610283815731276,1
Hickenbottom et al. 2023,DOC_Interp,Csb,2022,0.044596732004,0.001641157868,0,0,0,0.056473043666,0.001244658712,-9999,0,Temperate,lnR2,0.2765406443670772,1
Hickenbottom et al. 2023,NO3_Interp,Csb,2021,3.15811022e-4,0,0,0,0,7.73532009e-4,0,-9999,0,Temperate,lnR1,-0.8958230481375509,0
Hickenbottom et al. 2023,NO3_Interp,Csb,2022,0.002042051692,1.794928e-6,0,0,0,0.002907022796,4.503183e-6,-9999,0,Temperate,lnR1,-0.35317442948753913,1
Hickenbottom et al. 2023,NO3_Interp,Csb,2022,0.002042051692,1.794928e-6,0,0,0,0.002907022796,4.503183e-6,-9999,0,Temperate,lnR2,-0.9198195703521421,1
Crandall et al. 2021,DOC_Interp,Csa,2018,0.10756672494,0.49490656566,0.01063280933,0.01266571511,-9999,0.04004653371,0.81696924883,0.0056747654,-9999,Temperate,lnR1,0.988069231426104,0
Crandall et al. 2021,DOC_Interp,Csa,2018,0.10756672494,0.49490656566,0.01063280933,0.01266571511,-9999,0.04004653371,0.81696924883,0.0056747654,-9999,Temperate,lnR2,-0.5012324665111016,0
Crandall et al. 2021,DOC_Interp,Csa,2018,0.10756672494,0.49490656566,0.01063280933,0.01266571511,-9999,0.04004653371,0.81696924883,0.0056747654,-9999,Temperate,lnR3,0.6279152172921498,0
Crandall et al. 2021,DOC_Interp,Csa,2018,0.10756672494,0.49490656566,0.01063280933,0.01266571511,-9999,0.04004653371,0.81696924883,0.0056747654,-9999,Temperate,lnR4,0.8028695220357438,0
Crandall et al. 2021,NO3_Interp,Csa,2018,0.00712582167,0.00192783368,1.725509e-4,4.359621e-5,-9999,0.00164467913,0.13462375598,1.2017729e-4,-9999,Temperate,lnR1,1.4661797341705565,0
Crandall et al. 2021,NO3_Interp,Csa,2018,0.00712582167,0.00192783368,1.725509e-4,4.359621e-5,-9999,0.00164467913,0.13462375598,1.2017729e-4,-9999,Temperate,lnR2,-4.246086967895374,0
Crandall et al. 2021,NO3_Interp,Csa,2018,0.00712582167,0.00192783368,1.725509e-4,4.359621e-5,-9999,0.00164467913,0.13462375598,1.2017729e-4,-9999,Temperate,lnR3,0.3617241962673968,0
Crandall et al. 2021,NO3_Interp,Csa,2018,0.00712582167,0.00192783368,1.725509e-4,4.359621e-5,-9999,0.00164467913,0.13462375598,1.2017729e-4,-9999,Temperate,lnR4,-1.0139978491713204,0
Abbott et al. 2021,DOC_Interp,Dwc,2017,0.4182647721,-9999,-9999,-9999,-9999,0.3895106645,-9999,-9999,-9999,Cold,lnR1,0.07122341316138577,>10
Abbott et al. 2021,DOC_Interp,Dwc,2018,0.3639749467,-9999,-9999,-9999,-9999,0.3470977334,-9999,-9999,-9999,Cold,lnR1,0.04747864478092809,>10
Abbott et al. 2021,NO3_Interp,Dwc,2017,1.478523e-4,-9999,-9999,-9999,-9999,1.145289e-4,-9999,-9999,-9999,Cold,lnR1,0.2553866095914989,>10
Abbott et al. 2021,NO3_Interp,Dwc,2018,1.866207e-4,-9999,-9999,-9999,-9999,1.284903e-4,-9999,-9999,-9999,Cold,lnR1,0.3732247996318643,>10
Rhea et al. 2021,DOC_Interp,Dfc,2017,0.958459025,0.224964203,0.222161829,-9999,-9999,0.487938751,-9999,-9999,-9999,Cold,lnR1,0.6751369247546402,>10
Rhea et al. 2021,DOC_Interp,Dfc,2017,0.958459025,0.224964203,0.222161829,-9999,-9999,0.487938751,-9999,-9999,-9999,Cold,lnR2,-0.7742485959609271,>10
Rhea et al. 2021,DOC_Interp,Dfc,2017,0.958459025,0.224964203,0.222161829,-9999,-9999,0.487938751,-9999,-9999,-9999,Cold,lnR3,-0.7867838119603353,>10
Rhea et al. 2021,NO3_Interp,Dfc,2017,0.020380922,0.058677864,0.033485616,-9999,-9999,0.002352051,-9999,-9999,-9999,Cold,lnR1,2.159311553728295,>10
Rhea et al. 2021,NO3_Interp,Dfc,2017,0.020380922,0.058677864,0.033485616,-9999,-9999,0.002352051,-9999,-9999,-9999,Cold,lnR2,3.216774838319497,>10
Rhea et al. 2021,NO3_Interp,Dfc,2017,0.020380922,0.058677864,0.033485616,-9999,-9999,0.002352051,-9999,-9999,-9999,Cold,lnR3,2.6558282600148906,>10
