Study_ID,DOI,Design_Control_Burn_Pre_Post,latitude,longitude,Area_watershed,Area_unit,Pair,Climate,Site,Sampling_Date,Burn_Unburn,Time_Since_Fire,Mean_Median_or_IndividualSample,DOC,DOC_unit,STDEV_DOC,STER_DOC,NO3,NO3_unit,STDEV_NO3,STER_NO3,Data_Found,Notes
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-03-18,Burn,2,Individual,,,,,0.099524258,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-03-03,Burn,2,Individual,,,,,0.113109055,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-02-25,Burn,2,Individual,,,,,0.033956765,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-02-07,Burn,2,Individual,,,,,0.088177018,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-02-03,Burn,2,Individual,,,,,0.048602834,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-01-22,Burn,2,Individual,,,,,0.002806096,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-01-07,Burn,2,Individual,,,,,0.069514586,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2009-01-02,Burn,2,Individual,,,,,0.06328027,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-12-29,Burn,1,Individual,,,,,0.054957392,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-11-09,Burn,1,Individual,,,,,0.094683187,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-05-23,Burn,1,Individual,,,,,0.003002611,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-05-01,Burn,1,Individual,,,,,0.025979112,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-04-22,Burn,1,Individual,,,,,0.019712794,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-04-12,Burn,1,Individual,,,,,0.046866841,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-04-07,Burn,1,Individual,,,,,0.03537859,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-04-03,Burn,1,Individual,,,,,0.100130548,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-03-13,Burn,1,Individual,,,,,0.305874674,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-03-06,Burn,1,Individual,,,,,0.232767624,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-02-28,Burn,1,Individual,,,,,0.262010444,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-02-10,Burn,1,Individual,,,,,0.245300261,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-02-08,Burn,1,Individual,,,,,0.175326371,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-01-15,Burn,1,Individual,,,,,0.141906005,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2008-01-11,Burn,1,Individual,,,,,0.322584856,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2007-12-17,Burn,0,Individual,,,,,0.107441253,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2007-12-03,Burn,0,Individual,,,,,0.00926893,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.88,-120.041,6.64,km,Site_1,Csb,Site_2,2007-11-10,Burn,0,Individual,,,,,0.047911227,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2007-10-07,Burn,0,Individual,,,,,0.003002611,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2007-10-24,Burn,0,Individual,,,,,0.000913838,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2007-11-08,Burn,0,Individual,,,,,0.00926893,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2007-11-12,Burn,0,Individual,,,,,0.392558747,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2007-12-06,Burn,0,Individual,,,,,0.008224543,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-01-11,Burn,1,Individual,,,,,0.173237598,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-01-13,Burn,1,Individual,,,,,0.257832898,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-01-28,Burn,1,Individual,,,,,0.161749347,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-02-08,Burn,1,Individual,,,,,0.09073107,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-02-11,Burn,1,Individual,,,,,0.138772846,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-02-28,Burn,1,Individual,,,,,0.157571802,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-03-07,Burn,1,Individual,,,,,0.141906005,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-03-14,Burn,1,Individual,,,,,0.231723238,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-04-04,Burn,1,Individual,,,,,0.061488251,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-04-20,Burn,1,Individual,,,,,0.003002611,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-05-01,Burn,1,Individual,,,,,0.012402089,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-05-12,Burn,1,Individual,,,,,0.000913838,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-05-27,Burn,1,Individual,,,,,0.001958225,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-06-06,Burn,1,Individual,,,,,0.011357702,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-06-22,Burn,1,Individual,,,,,0.001958225,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-07-18,Burn,1,Individual,,,,,0.00613577,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-08-02,Burn,1,Individual,,,,,0.000913838,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-08-16,Burn,1,Individual,,,,,0.004046997,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-09-02,Burn,1,Individual,,,,,0.005091384,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-09-11,Burn,1,Individual,,,,,0.061488251,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-09-24,Burn,1,Individual,,,,,0.147127937,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-09-29,Burn,1,Individual,,,,,0.185770235,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-10-05,Burn,1,Individual,,,,,0.228115851,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-10-11,Burn,1,Individual,,,,,0.002058501,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-11-02,Burn,1,Individual,,,,,0.001994458,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-11-03,Burn,1,Individual,,,,,0.393658511,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-11-08,Burn,1,Individual,,,,,0.051976161,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-12-04,Burn,1,Individual,,,,,0.02898761,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2008-12-27,Burn,1,Individual,,,,,0.010169647,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-01-23,Burn,2,Individual,,,,,0.040303482,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-02-03,Burn,2,Individual,,,,,0.016311167,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-02-15,Burn,2,Individual,,,,,0.060028492,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-02-24,Burn,2,Individual,,,,,0.089170326,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-03-02,Burn,2,Individual,,,,,0.045403335,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-03-05,Burn,2,Individual,,,,,0.080810853,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-03-20,Burn,2,Individual,,,,,0.047433082,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-04-08,Burn,2,Individual,,,,,0.025505803,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-04-20,Burn,2,Individual,,,,,0.033803848,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-04-28,Burn,2,Individual,,,,,0.004614962,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-05-13,Burn,2,Individual,,,,,0.006655165,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-06-03,Burn,2,Individual,,,,,0.000346351,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-06-30,Burn,2,Individual,,,,,0.000269239,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-07-25,Burn,2,Individual,,,,,0.000197355,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.879,-120.03,8.39,km,Site_2,Csb,Site_3,2009-08-18,Burn,2,Individual,,,,,0.005337725,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-01-12,Burn,1,Individual,,,,,0.018668407,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-01-26,Burn,1,Individual,,,,,0.074020888,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-02-11,Burn,1,Individual,,,,,0.128328982,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-03-01,Burn,1,Individual,,,,,0.111618799,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-03-04,Burn,1,Individual,,,,,0.046866841,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-03-09,Burn,1,Individual,,,,,0.013446475,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-03-24,Burn,1,Individual,,,,,0.063577023,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-04-03,Burn,1,Individual,,,,,0.016579634,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-04-21,Burn,1,Individual,,,,,0.000913838,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-04-30,Burn,1,Individual,,,,,0.012402089,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-05-10,Burn,1,Individual,,,,,-0.000130548,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-05-30,Burn,1,Individual,,,,,0.003002611,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-06-15,Burn,1,Individual,,,,,0.005091384,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-06-28,Burn,1,Individual,,,,,0.011357702,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-07-11,Burn,1,Individual,,,,,0.023890339,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-07-29,Burn,1,Individual,,,,,0.005091384,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-08-08,Burn,1,Individual,,,,,0.028067885,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-08-20,Burn,1,Individual,,,,,0.018668407,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-09-02,Burn,1,Individual,,,,,0.004046997,mg_N_L,,,Figure_5,
Oliver et al. 2012,10.1007/s10533-011-9657-0,Control_Reference_vs_Impact,38.873,-120.013,15.03,km,Site_3,Csb,Site_4,2008-09-15,Burn,1,Individual,,,,,0.015535248,mg_N_L,,,Figure_5,
